uid;assembly;planned_date;progdate;plan_date;length;length_thick;width;width_thick;height;plan;pod;pod_name;project_id
15526;3022;NULL;2019.08.28;NULL;17.76;NULL;0.5;NULL;0.8;2019.08.28;17;10. PillĂ©r csapĂˇgyas I. 38 m  ;P19298
15520;3010;NULL;2019.08.28;NULL;17.15;NULL;0.5;NULL;0.8;2019.08.26;14;08. PillĂ©r II.  26 m;P19298
15527;3052V;NULL;2019.08.29;NULL;17.58;NULL;0.8;NULL;0.8;2019.08.28;17;10. PillĂ©r csapĂˇgyas I. 38 m  ;P19298
15528;3024;NULL;2019.08.29;NULL;17.76;NULL;0.5;NULL;0.8;2019.08.28;17;10. PillĂ©r csapĂˇgyas I. 38 m  ;P19298
15513;3016;NULL;2019.08.29;NULL;17.35;NULL;0.5;NULL;0.8;2019.08.26;14;08. PillĂ©r II.  26 m;P19298
16032;B15-4066;NULL;2019.08.29;NULL;15.33;NULL;0.5;NULL;0.9;2019.09.05;54;03. KĂĽltĂ©ri FeszĂ­tĹ‘ 36_I/1.;P19183
16033;B15-4064;NULL;2019.08.29;NULL;14.98;NULL;0.5;NULL;0.9;2019.09.05;54;03. KĂĽltĂ©ri FeszĂ­tĹ‘ 36_I/1.;P19183
15529;3042V;NULL;2019.08.30;NULL;17.58;NULL;0.8;NULL;0.8;2019.08.28;17;10. PillĂ©r csapĂˇgyas I. 38 m  ;P19298
15514;3016;NULL;2019.08.30;NULL;17.35;NULL;0.5;NULL;0.8;2019.08.26;14;08. PillĂ©r II.  26 m;P19298
15530;3020;NULL;2019.08.30;NULL;17.76;NULL;0.5;NULL;0.8;2019.08.28;17;10. PillĂ©r csapĂˇgyas I. 38 m  ;P19298
15531;3040V;NULL;2019.09.02;NULL;17.58;NULL;0.8;NULL;0.8;2019.08.28;17;10. PillĂ©r csapĂˇgyas I. 38 m  ;P19298
15515;3016;NULL;2019.09.02;NULL;17.35;NULL;0.5;NULL;0.8;2019.08.26;14;08. PillĂ©r II.  26 m;P19298
15532;3020;NULL;2019.09.02;NULL;17.76;NULL;0.5;NULL;0.8;2019.08.28;17;10. PillĂ©r csapĂˇgyas I. 38 m  ;P19298
16328;B15_1000;NULL;2019.09.02;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16329;B15_1000;NULL;2019.09.02;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16035;B15-3062;NULL;2019.09.02;NULL;14.485;NULL;0.5;NULL;1.2;2019.10.15;54;03. KĂĽltĂ©ri FeszĂ­tĹ‘ 36_I/1.;P19183
16330;B15_1000;NULL;2019.09.02;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16331;B15_1000;NULL;2019.09.02;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16141;B15-6110;NULL;2019.09.02;NULL;10.26;NULL;0.3;NULL;0.8;2019.09.30;21;05. BeltĂ©ri feszĂ­tĹ‘ 25_I/1. ;P19183
16034;B15-3060;NULL;2019.09.02;NULL;14.485;NULL;0.5;NULL;1;2019.10.15;54;03. KĂĽltĂ©ri FeszĂ­tĹ‘ 36_I/1.;P19183
16085;B15-3000;NULL;2019.09.02;NULL;11.984;NULL;0.5;NULL;1;2019.09.12;55;04. KĂĽltĂ©ri FeszĂ­tĹ‘  36_II/1. ;P19183
16084;B15-3000;NULL;2019.09.02;NULL;11.984;NULL;0.5;NULL;1;2019.09.12;55;04. KĂĽltĂ©ri FeszĂ­tĹ‘  36_II/1. ;P19183
16327;B15_1004;NULL;2019.09.02;NULL;2.4;NULL;1.4;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16424;B12_1100;NULL;2019.09.02;NULL;1.3;NULL;1.3;NULL;1.05;2019.08.26;12;17. Kehely II.;P19183
16423;B12_1100;NULL;2019.09.02;NULL;1.3;NULL;1.3;NULL;1.05;2019.08.26;12;17. Kehely II.;P19183
16422;B12_1100;NULL;2019.09.02;NULL;1.3;NULL;1.3;NULL;1.05;2019.08.26;12;17. Kehely II.;P19183
16425;B12_1100;NULL;2019.09.02;NULL;1.3;NULL;1.3;NULL;1.05;2019.08.26;12;17. Kehely II.;P19183
16426;B12_1100;NULL;2019.09.03;NULL;1.3;NULL;1.3;NULL;1.05;2019.08.26;12;17. Kehely II.;P19183
16427;B12_1100;NULL;2019.09.03;NULL;1.3;NULL;1.3;NULL;1.05;2019.08.26;12;17. Kehely II.;P19183
16428;B12_1100;NULL;2019.09.03;NULL;1.3;NULL;1.3;NULL;1.05;2019.08.26;12;17. Kehely II.;P19183
16036;B15-3056;NULL;2019.09.03;NULL;14.485;NULL;0.5;NULL;1.2;2019.10.15;54;03. KĂĽltĂ©ri FeszĂ­tĹ‘ 36_I/1.;P19183
16142;B15-6112_U;NULL;2019.09.03;NULL;13.76;NULL;0.3;NULL;0.8;2019.09.30;21;05. BeltĂ©ri feszĂ­tĹ‘ 25_I/1. ;P19183
16037;B15-3052;NULL;2019.09.03;NULL;12.984;NULL;0.5;NULL;1;2019.09.12;54;03. KĂĽltĂ©ri FeszĂ­tĹ‘ 36_I/1.;P19183
16336;B15_1000;NULL;2019.09.03;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16334;B15_1000;NULL;2019.09.03;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16086;B15-3000;NULL;2019.09.03;NULL;11.984;NULL;0.5;NULL;1;2019.09.12;55;04. KĂĽltĂ©ri FeszĂ­tĹ‘  36_II/1. ;P19183
16087;B15-3000;NULL;2019.09.03;NULL;11.984;NULL;0.5;NULL;1;2019.09.12;55;04. KĂĽltĂ©ri FeszĂ­tĹ‘  36_II/1. ;P19183
16332;B15_1000;NULL;2019.09.03;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16335;B15_1000;NULL;2019.09.03;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16333;B15_1000;NULL;2019.09.03;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
15516;3016;NULL;2019.09.03;NULL;17.35;NULL;0.5;NULL;0.8;2019.08.26;14;08. PillĂ©r II.  26 m;P19298
15517;3016;NULL;2019.09.04;NULL;17.35;NULL;0.5;NULL;0.8;2019.08.26;14;08. PillĂ©r II.  26 m;P19298
15533;3030V;NULL;2019.09.04;NULL;17.93;NULL;0.5;NULL;0.8;2019.08.28;17;10. PillĂ©r csapĂˇgyas I. 38 m  ;P19298
16143;B15-6102_U;NULL;2019.09.04;NULL;13.76;NULL;0.3;NULL;0.8;2019.09.30;21;05. BeltĂ©ri feszĂ­tĹ‘ 25_I/1. ;P19183
16361;B15_1000;NULL;2019.09.04;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16357;B15_1000;NULL;2019.09.04;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16359;B15_1000;NULL;2019.09.04;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16360;B15_1000;NULL;2019.09.04;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16358;B15_1000;NULL;2019.09.04;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16039;B15-3016;NULL;2019.09.04;NULL;12.984;NULL;0.6;NULL;1.2;2019.09.12;54;03. KĂĽltĂ©ri FeszĂ­tĹ‘ 36_I/1.;P19183
16038;B15-3046;NULL;2019.09.04;NULL;11.983;NULL;0.6;NULL;1.2;2019.09.20;54;03. KĂĽltĂ©ri FeszĂ­tĹ‘ 36_I/1.;P19183
16089;B15-3040;NULL;2019.09.04;NULL;11.984;NULL;0.5;NULL;1.2;2019.09.12;55;04. KĂĽltĂ©ri FeszĂ­tĹ‘  36_II/1. ;P19183
16088;B15-3048;NULL;2019.09.04;NULL;11.984;NULL;0.5;NULL;1;2019.09.12;55;04. KĂĽltĂ©ri FeszĂ­tĹ‘  36_II/1. ;P19183
16432;B12_1100;NULL;2019.09.04;NULL;1.3;NULL;1.3;NULL;1.05;2019.08.26;12;17. Kehely II.;P19183
16431;B12_1100;NULL;2019.09.04;NULL;1.3;NULL;1.3;NULL;1.05;2019.08.26;12;17. Kehely II.;P19183
16362;B15_1000;NULL;2019.09.05;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16366;B15_1000;NULL;2019.09.05;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16363;B15_1000;NULL;2019.09.05;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16364;B15_1000;NULL;2019.09.05;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16090;B15-3040;NULL;2019.09.05;NULL;11.984;NULL;0.5;NULL;1.2;2019.09.12;55;04. KĂĽltĂ©ri FeszĂ­tĹ‘  36_II/1. ;P19183
16091;B15-3040;NULL;2019.09.05;NULL;11.984;NULL;0.5;NULL;1.2;2019.09.12;55;04. KĂĽltĂ©ri FeszĂ­tĹ‘  36_II/1. ;P19183
16365;B15_1000;NULL;2019.09.05;NULL;1.3;NULL;1.3;NULL;1.35;2019.08.06;11;16. Kehely I. ;P19183
16144;B15-6112_U;NULL;2019.09.05;NULL;13.76;NULL;0.3;NULL;0.8;2019.09.30;21;05. BeltĂ©ri feszĂ­tĹ‘ 25_I/1. ;P19183
